artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Bazzi,Beautiful (feat. Camila Cabello),4VUwkH455At9kENOfzTqmF,74,0.638,0.717,2,-4.722,1,0.0337,0.346,0.0,0.105,0.249,100.027,180000,4
RetroVision,Get Down,0Dox1AFUsjPnqvX2cvS6u9,6,0.732,0.98,7,-2.903,1,0.139,0.000301,0.811,0.38,0.748,128.063,162187,4
Arijit Singh,Bandeya Rey Bandeya,69EBg5Kl8SwvDfxFQ1aPNY,53,0.445,0.615,0,-7.714,1,0.0852,0.422,0.0,0.116,0.235,123.984,254841,4
Hardwell,Power - Lucas & Steve Remix,3vTNoUqld05vrA7F3aVxej,6,0.611,0.863,5,-4.992,0,0.0528,0.00196,0.0,0.497,0.118,126.003,183800,4
BTS,Dimple,0DrxFkuc1mpxdbUbssLQ4d,69,0.612,0.844,5,-4.694,0,0.0756,0.142,0.0,0.287,0.653,134.868,196776,4
Big Pineapple,Another Chance (Don Diablo Edit),2v1GwEPsdHqBu6fDwbSoi6,5,0.554,0.957,9,-2.191,0,0.12,0.00295,0.0,0.515,0.0547,125.983,168571,4
B Praak,Kaun Hoye Ga,2tIIbQkINRbfubXicbqFiz,52,0.556,0.708,4,-3.286,0,0.0353,0.684,0.0,0.142,0.511,84.86,249843,4
Deorro,Knockout,71Fy9ASZCsW4b6hzGJMDDb,5,0.436,0.934,1,-4.815,1,0.0983,0.00131,0.136,0.134,0.424,144.653,138428,4
Imagine Dragons,Natural,2FY7b99s15jUprqC0M5NCT,80,0.704,0.611,2,-6.112,1,0.0409,0.217,0.0,0.0812,0.22,100.0,189467,4
Zonderling,No Good,5oW23Rjd6REnWqm2Lucln8,6,0.832,0.859,1,-3.984,1,0.3,0.54,0.00453,0.267,0.513,126.108,169530,4
Sia,Snowman,7uoFMmxln0GPXQ0AcCBXRq,77,0.716,0.512,1,-6.257,1,0.0331,0.483,0.0,0.0928,0.326,104.957,165907,3
Mr. Belt & Wezol,Let's All Chant,5QwCCmjxu9UlBHcjamg0zH,5,0.775,0.791,4,-5.198,0,0.0559,0.00216,0.000414,0.115,0.727,125.027,184320,4
Little Mix,Wasabi,7IOuCLt770D8v0u3SVaDeI,69,0.847,0.656,2,-4.976,1,0.115,0.00451,0.000854,0.143,0.234,114.001,154787,4
MaRLo,A Thousand Seas,1woClWVT5NeYRAXeMPpTA4,6,0.598,0.679,4,-4.112,1,0.0483,0.136,6.83e-05,0.162,0.122,132.008,240455,4
Sam Feldt,Down For Anything (feat. KARRA),34uTZFRoMaHf2hfd4ZBRQs,7,0.775,0.915,1,-3.062,0,0.0448,0.0462,0.0,0.274,0.565,120.017,152000,4
Selena Gomez,Back To You,514rhnksEwHUh6LxXsQ4Y9,70,0.6,0.683,6,-6.271,1,0.0493,0.0984,1.26e-06,0.11,0.494,102.036,210240,4
Lucas & Steve,Source,4R837vDhPPycbaZgNFQcv4,6,0.673,0.795,11,-7.164,1,0.0437,0.028,0.0373,0.278,0.105,126.038,200001,4
BTS,The Truth Untold,4d5nIJDm92XcbBHVXxjpWI,68,0.57,0.422,1,-7.561,0,0.0422,0.372,0.0,0.127,0.169,113.007,242293,4
Denis Kenzo,Who I Am,168JV8G4SrG73LdOJETOF4,6,0.464,0.891,2,-4.938,0,0.0513,0.0158,4.08e-05,0.205,0.153,127.994,204375,4
Bazzi,Mine,7uzmGiiJyRfuViKKK3lVmR,76,0.71,0.789,4,-3.874,1,0.0722,0.0161,2.77e-06,0.451,0.717,142.929,131064,4
Moon Rocket,Inner City Blues - Club Mix,2OqY4WnvIIhnLSXK7JkpMH,6,0.814,0.922,0,-6.945,1,0.0571,0.00742,0.891,0.0921,0.594,120.998,329277,4
Julius Dreisig,Invisible,2BgagqJWYfrKPhz3f5V0Sw,67,0.693,0.834,2,-3.259,1,0.342,0.141,0.0391,0.0891,0.224,82.517,201016,4
Virtual Self,Ghost Voices - Raito Remix,6IfO7m8qGztLLqXxCXz8yi,6,0.689,0.883,1,-5.584,1,0.0449,0.00402,0.806,0.116,0.121,128.008,226875,4
Yo Yo Honey Singh,Chhote Chhote Peg,3AQrBSjowqCFu2jiFFuGsv,54,0.831,0.908,7,-3.317,1,0.101,0.328,0.00371,0.077,0.734,104.962,203882,4
Aly & Fila,You & I - Aly & Fila Club Mix,1zC1vebdvpAdgSm8MHTj35,6,0.406,0.996,0,-3.659,1,0.0697,8.07e-05,0.716,0.182,0.203,140.003,168000,4
Yo Yo Honey Singh,Brown Rang,3JbIyrSNumxS5LHpAvLYF5,52,0.804,0.902,11,-3.067,0,0.0846,0.265,0.000413,0.0651,0.72,155.98,211394,4
Bolier,In The Water,7hoa9BvO1nrauQ6coFA4k4,5,0.796,0.698,1,-3.816,0,0.111,0.0328,0.0145,0.0777,0.5,114.803,167478,4
Himesh Reshammiya,Aashiq Banaya Aapne,4EJSB1r2u1mwmBJ8UOuq1F,54,0.573,0.746,11,-6.108,0,0.0513,0.142,1.63e-05,0.277,0.508,105.064,222676,4
Toby Green,In Too Deep,3BRwGqz4B0mKoAuwAuTgM3,7,0.487,0.856,9,-5.079,1,0.0541,0.000861,0.0689,0.27,0.0332,124.065,157011,4
The PropheC,Vibe,6TKT9zhaarUHw67lR3aT9U,52,0.711,0.527,1,-7.073,0,0.186,0.0486,0.0,0.193,0.384,86.014,193588,4
MaRLo,Here We Are,66KSwTfRrnjda5veD2fpbY,6,0.485,0.512,6,-7.282,1,0.0327,0.197,2.94e-05,0.104,0.133,129.966,206769,4
Sidhu Moose Wala,Dawood,2erjvSbTPKGalbZZhPgcCL,53,0.664,0.834,10,-3.761,0,0.0846,0.0326,0.0,0.273,0.47,86.025,197103,4
Armin van Buuren,Be In The Moment (ASOT 850 Anthem) - Allen Watts Remix,5LmekILiledy8s0XDFD2wi,5,0.529,0.885,8,-5.698,1,0.154,0.00131,0.205,0.471,0.218,137.964,178500,4
Omnia,For You,6GKNOrqJzzNP6MleSfYNeO,7,0.6,0.94,6,-3.98,1,0.0614,0.0118,0.0169,0.311,0.179,129.963,180697,4
Panic! At The Disco,High Hopes,1rqqCSm0Qe4I9rUvWncaom,81,0.579,0.904,5,-2.729,1,0.0618,0.193,0.0,0.064,0.681,82.014,190947,4
Lucas & Steve,You Don't Have To Like It,1o3up5OWqMEg3dIpGDQQV3,6,0.602,0.601,8,-7.019,1,0.0606,0.184,0.0,0.614,0.166,124.199,174225,4
Armaan Malik,Ninnila,2DDOQBKGmkv7bPoYF1bELz,53,0.699,0.467,6,-6.363,1,0.0298,0.505,2.5e-06,0.152,0.277,128.989,234884,4
Esone,Step the Game Up,6zGiGkFihNWoM6Bxi7NFLj,5,0.656,0.783,1,-8.764,1,0.0337,0.000377,0.59,0.0734,0.296,116.032,198766,4
Jasmine Sandlas,Sip Sip,3PKEWXIkFwSJnlGdhjivCP,56,0.708,0.904,5,-4.259,0,0.0632,0.1,0.0,0.269,0.96,180.022,216125,4
NWYR,Wormhole,3g1HjUazKWI0FDWE0vyCsa,5,0.477,0.937,7,-4.499,0,0.174,0.00569,0.00962,0.559,0.224,132.017,163636,4
Shabir,Yaayum,4Uh41d7PlFHP2gCinJEWlr,53,0.398,0.363,10,-7.257,0,0.0423,0.893,7.85e-06,0.0932,0.535,200.163,286200,3
Disco Town,Main Piano,2OmmZHMVzmgf23VCW7tygq,6,0.878,0.823,0,-8.339,1,0.0968,0.00878,0.744,0.0575,0.345,123.016,299055,4
Maroon 5,Girls Like You,7npLlaPu9Mfno8hjk5OagD,70,0.611,0.462,0,-7.054,1,0.0646,0.558,1.01e-06,0.131,0.377,59.635,215230,4
Purple Haze,Bergen,0JcPfb5FHdGqEPziKTqzG4,6,0.5,0.824,0,-2.342,0,0.0731,0.0138,1.69e-05,0.659,0.264,128.002,153000,4
BLR,Taj,2lJ081JAoziYwFWxwlXwgL,17,0.864,0.727,8,-5.407,1,0.118,0.0948,0.841,0.144,0.165,124.003,218710,4
Ryllz,Nemesis,3S9b5ink1kHrrKql3FdDI2,65,0.63,0.768,9,-4.891,1,0.0767,0.0266,0.439,0.364,0.32,104.913,160530,4
Armin van Buuren,Therapy - Super8 & Tab Remix,4PtM1OeAKigVMq80e0nD8U,7,0.415,0.779,2,-6.365,0,0.0427,0.000459,0.00369,0.277,0.175,130.042,161654,4
Amaal Mallik,Ghar Se Nikalte Hi (feat. Armaan Malik),1Dw8GkFpFjUpNTUpfF5lee,53,0.591,0.462,5,-9.77,1,0.0281,0.64,6.44e-05,0.108,0.323,114.02,282687,4
Dannic,Falling In Love (SOS) [feat. Polina Griffith],7tS6c3ZjmyuQdkklQnPzQh,5,0.543,0.962,1,-3.157,1,0.0347,0.00262,0.00034,0.416,0.468,127.023,209765,4
Anupam Roy,Journey Song,7z8XCViP5KT8O7HqoCsRTV,53,0.657,0.652,10,-7.247,1,0.05,0.37,0.0,0.238,0.665,109.885,252565,4
KSHMR,Carry Me Home (feat. Jake Reese),2W5PulA2pY1mncd2ZBcIuw,6,0.66,0.883,9,-4.154,0,0.0586,0.0128,4.96e-05,0.498,0.485,128.036,185625,4
Call,Laaree Chootee,3juoXpZ1CRCbWHnWk5rVbV,54,0.565,0.657,9,-9.84,0,0.0545,0.229,0.0,0.214,0.604,93.034,239406,4
Ben Gold,Stay,1xHG9VH3BGwHEvrJxLDVyf,6,0.411,0.742,0,-7.341,0,0.0539,0.0487,0.00113,0.0906,0.319,129.92,234467,4
Gryffin,Tie Me Down (with Elley Duhé),4QVS8YCpK71R4FsxSMCjhP,70,0.548,0.839,6,-2.371,1,0.0644,0.135,0.0,0.102,0.314,98.932,218296,4
Roger Shah,For The One You Love,2ySV09wDcFvfvJ9lNfUnsS,6,0.428,0.837,5,-6.384,1,0.0457,0.00278,0.0858,0.0774,0.131,138.065,236522,4
James Arthur,Rewrite The Stars (with James Arthur & Anne-Marie),6mQLN3zRtAp6ovjusyYKrV,73,0.67,0.743,10,-4.993,1,0.0393,0.237,0.0,0.465,0.571,125.944,218293,4
Fatum,Violet,1ID020ZKVWR3NL4P47Gg6h,7,0.623,0.918,1,-3.787,0,0.0473,0.000757,0.164,0.232,0.0908,127.975,195000,4
Tutu au Mic',Electron,3TAJkmvbeNvmPaqeIzOA2s,5,0.771,0.674,7,-9.105,1,0.153,9.17e-05,0.841,0.0924,0.528,121.072,198353,4
Vishal Dadlani,Ziddi Dil,0mACGvgvCcwjfJCPFLeabh,52,0.666,0.833,11,-7.48,0,0.0451,0.0141,8.12e-06,0.111,0.541,99.007,286093,4
Protoculture,Thirty Three South,7iQ7yt1SjJ2ZblZdoE0r5g,5,0.497,0.954,7,-6.127,1,0.0543,0.000472,0.787,0.324,0.0727,136.061,220000,4
Chocolate Puma,Blackout,5t0yS7KZuL8wTPyFWMoUBF,7,0.832,0.837,5,-3.685,0,0.217,0.0178,0.0916,0.0548,0.532,126.041,137145,4
Sumit Goswami,Bholenath,2Barglt2bvpZB4LKQPMryw,52,0.765,0.827,8,-4.381,0,0.076,0.108,0.0,0.315,0.651,136.03,210882,4
Aly & Fila,A World Beyond (FSOE550 Anthem),6zeAZAaJvGEHXpT2ouadj7,5,0.382,0.994,5,-4.048,0,0.0903,0.000116,0.9,0.156,0.38,140.04,214565,4
Alan Walker,Lost Control,0lG6QM1jjbbX5UUn3DPmrZ,65,0.736,0.555,4,-4.689,1,0.0757,0.0345,0.000157,0.0798,0.323,91.997,222320,4
Breathe Carolina,Sweet Dreams (feat. Kaleena Zanders),3LQ9FhyLCI79R33RB1D8xM,6,0.534,0.957,3,-1.438,1,0.0748,0.0333,7.9e-06,0.389,0.416,127.939,155625,4
Gucci Mane,Wake Up in the Sky,0QIjsbm2fh1cJ45XO9eGqq,75,0.8,0.578,4,-5.144,0,0.0485,0.00381,0.0,0.359,0.367,143.01,204665,4
Orjan Nilsen,Savour This Moment,4cHkt2AaUiFKEZJ03oz5xM,6,0.627,0.934,6,-2.056,0,0.0977,0.251,0.0005,0.371,0.158,127.988,223000,4
Shivam Pathak,Khalibali,3JT0mVof65rIHpRZITwRx1,53,0.642,0.94,9,-5.274,1,0.102,0.15,0.0,0.0989,0.645,101.252,258894,3
ARTY,Perfect Strangers,4EX6DKJb1HxJcUPIdc3RTe,5,0.581,0.668,7,-6.505,1,0.0318,0.0911,0.0,0.112,0.411,127.952,190518,4
Lauv,Never Not,4fFfyouye6vrX9o9z4PVMu,73,0.47,0.221,5,-9.243,1,0.0371,0.693,0.0,0.104,0.264,133.714,208000,4
Super8 & Tab,True Love,6vo4fRnePZ8UwrlFhyX1Gw,7,0.447,0.901,6,-4.175,1,0.0486,0.00885,1.33e-05,0.17,0.223,131.034,229466,4
Why Don't We,8 Letters,4zRZAmBQP8vhNPf9i9opXt,72,0.607,0.478,1,-5.702,0,0.031,0.649,0.0,0.0928,0.255,88.979,190027,4
Kyoko Endo,ワイルドフラワー,1SLmrDR54ozo0WXgzSNSnJ,7,0.302,0.448,0,-7.228,1,0.0318,0.624,0.000309,0.25,0.522,170.639,235133,3
XXXTENTACION,NUMB,01TnVDiet1DFTsyWKUKovl,75,0.414,0.416,11,-8.024,0,0.0251,0.1,0.179,0.131,0.196,159.91,186268,4
Workout Music ,Cups (Remix),3R8w6k6V8NMAAjXSKlh3jW,6,0.895,0.735,0,-6.784,1,0.067,0.00893,0.00826,0.0356,0.854,130.013,299613,4
Emiway Bantai,Emiway-Samajh Mein Aaya Kya?,7n8xH63Whw5spavIWScPIh,52,0.784,0.45,0,-12.473,1,0.248,0.474,0.0,0.193,0.608,103.01,274892,4
Workout Music ,Havana (Remix),0lq3XK3yxm6bK6gfsG1B0R,11,0.704,0.869,2,-4.913,1,0.0551,0.000484,0.808,0.082,0.675,127.996,270000,4
Harshdeep Kaur,Dilbaro,7IC7D8HIUgBqPiKDpOFBQt,54,0.611,0.598,4,-8.178,1,0.0551,0.345,1.18e-05,0.183,0.604,177.963,314149,4
Workout Music ,Fight Song (Remix),1CRcKImctFdGXtWZ7L6uFo,5,0.764,0.8,7,-4.847,1,0.0991,0.015,0.0166,0.0538,0.616,129.963,269720,4
Phoenix Project,U.N.オーエンは彼女なのか? 2004,4XCJVoRb7cHylalxhDpuhx,5,0.368,0.947,2,-3.905,0,0.0651,0.000177,0.902,0.315,0.349,157.034,238181,4
Ananya Bhat,Sultan,4aO9pvX2kTJTdmJqc0YRsr,52,0.588,0.836,4,-7.138,0,0.107,0.472,2.53e-05,0.176,0.217,124.984,217524,4
Phoenix Project,U.N.オーエンは彼女なのか? Ver.F,290Z8JPReUI3hps8XjyWEQ,5,0.225,0.987,10,-3.41,1,0.15,4.94e-05,0.823,0.544,0.136,161.908,145169,4
XXXTENTACION,Arms Around You (feat. Maluma & Swae Lee),2LskIZrCeLxRvCiGP8gxlh,71,0.703,0.723,9,-5.45,0,0.0412,0.0302,2.06e-06,0.126,0.288,104.969,198903,4
John Powell,"This Is Berk - From ""How To Train Your Dragon""",21dutYmJBabFvmshw4q2GO,5,0.277,0.389,3,-13.598,1,0.0453,0.55,0.908,0.146,0.28,61.609,252013,4
Gurnam Bhullar,Diamond,4mTfd3zSdxXR8PKUgQRjot,53,0.556,0.847,4,-3.118,0,0.251,0.18,0.0,0.352,0.606,172.181,240000,4
Graeme Revell,"Birth Of The Legend - From ""The Crow""",7tkvtfHghbv1kqWrmAIqzM,5,0.134,0.135,7,-22.911,0,0.0353,0.573,0.796,0.0979,0.0568,74.417,190293,4
Lady Gaga,Shallow,2VxeLyX666F8uXCJ0dZF8B,83,0.572,0.385,7,-6.362,1,0.0308,0.371,0.0,0.231,0.323,95.799,215733,4
Harry Gregson-Williams,"Transformation / The End - From ""Shrek""",2nJDR6kADTeuaedEaNnLG1,7,0.166,0.192,7,-16.628,1,0.0375,0.664,0.693,0.078,0.0377,111.22,207320,4
Mika Singh,"Milegi Milegi (From ""Stree"")",52uiJsA4FrtAZlgqxCJwJI,54,0.843,0.892,2,-4.371,1,0.0527,0.0512,1.13e-06,0.101,0.655,125.991,153745,4
Maurice Jarre,"Building The Barn - From ""Witness""",5amXAg9wJBUJu3R4JFu4W9,5,0.228,0.253,8,-12.078,1,0.0326,0.227,0.907,0.103,0.188,83.537,300027,4
BTS,Love Maze,645YBsxhFPSOKxGep3uHLv,71,0.636,0.876,9,-4.652,1,0.0617,0.0487,0.0,0.0728,0.759,149.932,221529,4
Bukas Palad Music Ministry,Let Me The Bearer Of Your Love - Minus One,4iacBxxMTRgGE2Pk5DewJq,6,0.397,0.337,2,-12.236,1,0.0247,0.059,0.467,0.0933,0.266,76.143,243425,4
Jonas Blue,Mama,7jEyX4bqaCSdMN4D4JNnVj,73,0.738,0.794,11,-4.118,0,0.0416,0.101,0.0,0.0533,0.566,104.014,184134,4
Revenant,Year 2018,7AFlWfLvu8ESnVrtHxHpEZ,0,0.478,0.689,11,-5.39,0,0.0469,0.0227,0.0,0.183,0.118,99.903,391298,4
Jonas Blue,Perfect Strangers,3P3pw6C19j31Rnzgo3JG7o,77,0.73,0.861,1,-4.1,1,0.0451,0.39,0.0,0.213,0.704,117.965,196613,4
VixEnt,Year: 2018,46doqU89HXCjtvNJnC7P5v,0,0.463,0.988,1,-2.887,0,0.0699,0.000342,0.0868,0.109,0.171,150.097,230400,4
Tonyates,New Years 2018,2DXqRWJBoGv4L1ohd1myay,0,0.661,0.824,1,-5.06,1,0.142,0.0752,0.0,0.885,0.442,90.064,224077,4
Unknown Brain,Why Do I?,4BGaoomiLpfjfR5rg64cfi,64,0.623,0.764,11,-4.054,0,0.0546,0.0137,0.00055,0.113,0.121,173.967,223804,4
Dtrdjjoxe,Fantastic Years 2018,2ahuCJvsfMFi6hl4E0bcMg,0,0.806,0.659,1,-10.912,1,0.0504,0.000811,0.832,0.167,0.0399,125.009,468480,4
DIVINE,Teesri Manzil,4oKcFaWmBSF3SGGYo4qq6R,52,0.668,0.88,0,-7.057,1,0.261,0.217,1.95e-06,0.114,0.399,90.946,205880,4
Osa Boone,2018 (Last Year),47LgsMn4CGc3LqF9h3UmBJ,0,0.839,0.693,8,-8.362,1,0.424,0.129,0.0,0.154,0.671,164.972,239334,4
Divya Kumar,Manohari,4cNOOkWBjY41prOyd2r6Jz,52,0.583,0.8,4,-6.95,0,0.0863,0.0864,0.0,0.115,0.797,159.998,216742,4
BTS,So What,4CvId64YZSB0RfRdfzPIQU,71,0.656,0.883,9,-4.294,0,0.0737,0.0238,0.0,0.0481,0.46,129.947,281521,4
Dharamveer Kumar,Happy New Year 2018,0eMAQKgSUKuxziide6STj0,0,0.57,0.999,5,-0.117,0,0.443,0.206,0.0,0.695,0.197,154.953,322827,4
Ajay-Atul,Zingaat,5raWEZXYAapq6Qw1GIEIkU,53,0.834,0.788,6,-7.294,0,0.213,0.359,0.27,0.396,0.705,130.032,226502,4
Breathe_Soul,New(de) Year 2018,0tPDHi7dKjoECAR6H8877D,0,0.314,0.627,10,-12.559,0,0.0468,0.0271,0.873,0.123,0.228,97.013,345619,4
BTS,Let Go,1OqDvYVDhJyFZny7XlfIyZ,71,0.558,0.863,4,-3.53,1,0.178,0.17,0.0,0.289,0.388,173.908,299707,4
Bossa Nova Lounge Club,Happy New Year 2018,2PHCTHwgqRfqrqC0Blj6MY,0,0.837,0.226,9,-19.84,0,0.0664,0.392,0.852,0.108,0.44,109.972,218585,4
Abhishek Arora,Theher Ja,00juIvfvPtZ0CfAMwEkHaV,52,0.662,0.31,1,-14.111,0,0.0347,0.833,0.861,0.108,0.212,117.965,161771,4
Miss Dopeness,HAPPY NEW YEAR 2018,0njUyI44u73XDyRkBwKnYZ,0,0.493,0.406,4,-9.957,1,0.072,0.54,0.00231,0.105,0.728,70.078,86490,4
Chinese New Year Fantasy,Chinese New Year 2018,3KpDNGtu8CU6Og28Sff50z,4,0.524,0.265,7,-10.618,1,0.0454,0.851,0.0261,0.138,0.353,180.063,453672,4
Karan Aujla,Don’t Worry,2teGB5ifG84CGS3Y0pdhpS,53,0.763,0.745,10,-6.185,0,0.177,0.209,0.0,0.269,0.629,165.928,179513,4
Inspirational Music Enseble,New Year's Day 2018,5a6TCNRXNiwsR56N4JeOKT,0,0.0959,0.0985,6,-23.817,0,0.0348,0.964,0.902,0.107,0.0365,68.746,373999,4
Altamash Faridi,Ek Mulaqat,7DoMSoKN9uXj9okZMOSLpx,52,0.581,0.645,0,-8.131,0,0.0311,0.369,0.0,0.089,0.315,89.982,318276,4
Rells Smith,2018 Year End Diss,4T6bp7TIB5GCswiVXWfiCJ,0,0.592,0.252,10,-19.941,0,0.727,0.87,0.0,0.215,0.599,86.041,228820,4
Sidhu Moose Wala,Devil,2gNC2UZGVSK0iW4Ymc56na,52,0.57,0.793,10,-5.366,0,0.228,0.183,0.0,0.664,0.472,172.068,245524,4
Rohit Nirala,2018 Happy New Year,5FpIXBgimI5cvBseDzH6zJ,0,0.742,0.806,8,-5.056,1,0.242,0.193,0.0,0.26,0.82,110.01,218384,4
Rahat Fateh Ali Khan,"Sanu Ek Pal Chain (From ""Raid"")",4wANB882g1ZhF2V8ugksY1,53,0.71,0.813,7,-6.099,1,0.0381,0.545,1.68e-05,0.105,0.847,139.998,210346,4
V K Yadav,Happy New Year 2018,736W3rOuTKeWKKURGByMs1,0,0.668,0.969,5,-2.087,0,0.0845,0.263,5.54e-06,0.598,0.824,115.002,206381,4
5 Seconds of Summer,Ghost Of You,1MhXdlCQPnO56T57MfmaRm,77,0.458,0.561,10,-4.819,1,0.0269,0.0965,0.0,0.156,0.206,149.875,197411,3
The Leonid Falls,Years (Written in 2018),0cLGoxfQtPESXQ0vAAPlMy,0,0.374,0.332,5,-10.799,1,0.0347,0.748,0.00224,0.111,0.105,91.372,251376,4
Anirudh Ravichander,"Ilamai Thirumbudhe - From ""Petta""",4IUGuoJ41g5fLIqsO1MJoU,52,0.395,0.425,7,-7.616,0,0.0625,0.719,0.0,0.175,0.457,167.863,217000,4
Lucky Raja,Happy New Year 2018,2uygoSsVvHDf4fXGIaND5H,0,0.434,0.988,5,-0.544,0,0.329,0.315,2.59e-06,0.589,0.654,164.605,352008,3
Bazzi,Myself,5YLHLxoZsodDWjqSgjhBf3,71,0.745,0.561,9,-5.513,0,0.072,0.465,1.12e-06,0.0338,0.902,195.918,167553,4
Geddes the Sea,Next Year - 2018 Mix,688GnRUTvWWrJDHXsNS9HF,0,0.578,0.399,0,-10.849,1,0.0349,0.229,0.0114,0.188,0.223,121.079,199040,4
Guru Randhawa,"High Rated Gabru (From ""Nawabzaade"")",1ozrNv9W4KlprAmvgH0Yrq,53,0.685,0.841,2,-2.932,0,0.0942,0.118,0.0,0.26,0.59,97.929,179099,4
Amitick,New Year's Eve 2018,3Jh1ISeL0uU7RFHNgNgS0J,0,0.15,0.273,0,-20.978,1,0.0396,0.865,0.887,0.25,0.168,94.805,290909,4
Shawn Mendes,In My Blood,2QZ7WLBE8h2y1Y5Fb8RYbH,76,0.622,0.712,5,-7.321,1,0.066,0.0573,0.0,0.13,0.487,140.025,211360,4
The Part-Time Poets,The Year Is 2018 ...,1voTDesHn5ir0frgt7Lq04,0,0.341,0.592,9,-15.381,1,0.18,0.973,0.0422,0.557,0.48,124.64,56676,4
Atif Aslam,Jaane De,4iuKSwDndIZ4KgQDWFgXk7,52,0.685,0.461,2,-6.202,1,0.0269,0.729,3.3e-06,0.111,0.385,106.024,299468,4
Tony Gu,To the Year 2018,1uwjGm2FgKgE3Odxcw5VY6,0,0.282,0.015,10,-24.49,1,0.0375,0.966,0.935,0.188,0.173,68.098,151871,3
Yuvan Shankar Raja,"Aarariraro(From ""Raam"")",79EUmflIk7DJaunxnWhK32,51,0.764,0.398,5,-11.501,0,0.0457,0.303,0.00145,0.0986,0.507,135.0,286000,4
Latin Sound Groove,New Year's Eve 2018,2Nnz4pMN2USHoSukNjvhNS,0,0.776,0.639,9,-9.677,0,0.0937,0.0265,0.821,0.0706,0.813,100.01,194400,4
Chinmayi,Yenti Yenti,37LmFlPnpsBISJjNvqbUkT,51,0.742,0.541,2,-6.735,1,0.0455,0.223,0.000208,0.0888,0.48,75.021,199200,4
Ho Si Qiang,2018 – Year of the Dog,1w7oO5NE04OjMBDNsSd2Bk,0,0.115,0.00778,2,-31.95,1,0.0501,0.977,0.912,0.102,0.138,81.545,207375,3
BTS,Paradise,01dmH2IPkrLNWIMPNXlreE,71,0.519,0.828,5,-5.523,1,0.365,0.214,0.0,0.0571,0.929,139.413,211224,4
Eagles,Funky New Year - 2018 Remaster,2TnxAN8FKj6KvErYIndKTo,10,0.633,0.571,6,-10.529,0,0.0807,0.0399,0.0401,0.344,0.779,91.081,241453,4
Vijay Prakash,Guruvaram,58DAnVD65xKeQW3ARTBolV,51,0.808,0.717,0,-7.768,0,0.13,0.612,2.5e-06,0.0949,0.824,96.981,216171,4
Various Artists,No Arms Year (Jfl 2018),6LESznSBLCisqbmz2hg7sM,2,0.693,0.343,9,-18.31,1,0.957,0.812,0.0,0.819,0.519,131.53,335900,4
Martin Garrix,High On Life (feat. Bonn),4ut5G4rgB1ClpMTMfjoIuy,72,0.414,0.486,6,-6.431,0,0.0311,0.0129,0.0,0.111,0.368,128.038,230762,4
Jonathan Reichert,Ten Years Reminder (2008-2018),0l9xOPBS0LDQotrCBrudb7,0,0.401,0.126,10,-16.236,0,0.0305,0.975,0.973,0.111,0.216,94.168,224641,4
ZAYN,Entertainer,4By48hpAtUx7F7F1yxvwvm,65,0.697,0.568,5,-8.017,1,0.0369,0.475,2.51e-05,0.0922,0.502,153.931,202600,4
David Bowie,"Golden Years - Live '83, 2018 Remaster",4arAdS8VHo30vYrfKD9ZSA,11,0.425,0.933,11,-9.282,1,0.0683,0.388,0.0252,0.981,0.355,112.055,211573,4
Little Mix,Woman Like Me (feat. Nicki Minaj),222B3aljXx6fFwKmFjuBED,72,0.754,0.854,5,-3.449,0,0.0608,0.177,0.0,0.0808,0.8,75.002,229720,4
Color + Thunder,2018: It's Been a Hard Year,6y1wAps094zILfYAve6BS4,0,0.591,0.668,4,-5.487,0,0.0305,0.382,0.0,0.267,0.739,65.487,133825,4
Megan Thee Stallion,Cognac Queen,2GbS8QZToLioxL8XMEwX3P,77,0.79,0.709,2,-5.806,1,0.224,0.0593,0.0,0.0794,0.26,131.079,222752,4
Jacob Wylde,"This Time of Year, 2018/19",57vMNTYSc6LhoEueZkXtXK,1,0.598,0.248,0,-12.971,1,0.0347,0.869,9e-05,0.148,0.303,100.686,226000,4
Guru Randhawa,Morni Banke,5XxzNB2CnNrySvyVLwyobq,53,0.816,0.922,11,-2.963,0,0.149,0.178,0.0,0.373,0.887,95.006,198026,4
Elliott James Buckley,Test New Year (Song for 2018),4UlcJ3zH3wCSEoO82NUZX6,0,0.764,0.776,10,-7.379,0,0.0454,0.0209,0.805,0.0849,0.321,112.005,1834286,4
Alex Xanok,Hoolidayzzz 2018 - Xmas/Happy New Year,6Z2ac5t0KBTsGNPFrG2BgR,0,0.568,0.697,0,-8.487,1,0.0277,0.031,0.765,0.128,0.674,110.006,279273,4
girl in red,we fell in love in october,1BYZxKSf0aTxp8ZFoeyM3d,84,0.566,0.366,7,-12.808,1,0.028,0.113,0.181,0.155,0.237,129.959,184154,4
Relaxation Meditation Songs Divine,2018 the Year of the Dog,0DGnO3rLCgKqfxmyax3Bjf,0,0.754,0.283,7,-14.575,1,0.201,0.164,0.618,0.213,0.497,179.939,145508,4
Armaan Malik,Padi Padi Leche,7tXaDnRF8OVbcecl0KurVn,51,0.506,0.617,2,-6.677,0,0.0355,0.43,0.0,0.0815,0.358,149.931,203778,3
